age,celltype,gene,score,log2fc_ko_vs_ctrl,p_value,p_adj_bh,ko_pct_detected_rank_genes_groups,ctrl_n_cells,ctrl_avg_lognorm_expr,ctrl_pct_detected,ko_n_cells,ko_avg_lognorm_expr,ko_pct_detected,direction
P35,MG,Dynlt1b,8.155069,3.0016997,3.4897818931097613e-16,1.762514345115085e-12,0.2996845425867508,295,0.02269479,4.745762711864407,317,0.16877237,29.96845425867507,up_in_KO
P35,MG,S100a10,6.499279,1.048283,8.0705938965225e-11,2.7173689649591263e-07,0.7034700315457413,295,0.46043706,53.89830508474572,317,0.7926922,70.34700315457387,up_in_KO
P35,MG,Rps3a1,6.1629076,0.7380229,7.142110188750287e-10,1.442849100331333e-06,0.9053627760252366,295,1.4356135,87.79661016949095,317,1.8470286,90.53627760252327,up_in_KO
P35,MG,Uba52,5.70971,0.9273534,1.1316881321926293e-08,1.4288977279097185e-05,0.694006309148265,295,0.43973708,53.220338983050816,317,0.718012,69.40063091482625,up_in_KO
P35,MG,Anxa1,5.5153418,1.1906949,3.48102682029138e-08,3.516185191176323e-05,0.5425867507886435,295,0.5081077,33.55932203389832,317,0.9208502,54.258675078864194,up_in_KO
P35,MG,Gm43305,5.115438,1.7498697,3.1301407469930005e-07,0.00021078367790250865,0.2586750788643533,295,0.061310638,10.169491525423732,317,0.19281416,25.867507886435348,up_in_KO
P35,MG,S100a11,4.865619,1.1604135,1.1409915865282842e-06,0.00057625780077611,0.416403785488959,295,0.13963974,24.406779661016962,317,0.28890744,41.64037854889582,up_in_KO
P35,MG,Dubr,4.8528943,1.8754218,1.2167266296236842e-06,0.0005852455088489921,0.2082018927444795,295,0.036017224,7.457627118644069,317,0.12624408,20.820189274447962,up_in_KO
P35,MG,mt-Nd4l,4.5045557,0.52472126,6.651196565036558e-06,0.0023618620171106984,0.9495268138801262,295,2.0896628,91.86440677966038,317,2.4149156,94.95268138801221,up_in_KO
P35,MG,Hmga1,4.493241,1.1466008,7.01473720555598e-06,0.0023618620171106984,0.41324921135646686,295,0.1504173,26.440677966101706,317,0.3070149,41.324921135646605,up_in_KO
P35,MG,E130218I03Rik,4.3531933,0.31290293,1.3416869334083134e-05,0.004235118660736679,0.9053627760252366,295,1.4435906,90.50847457627057,317,1.6133554,90.53627760252327,up_in_KO
P35,MG,Arhgef28,4.1794434,1.0052351,2.9222329674668016e-05,0.007767756632732148,0.3470031545741325,295,0.12600647,19.66101694915255,317,0.2386667,34.70031545741321,up_in_KO
P35,MG,Rpl6,4.1721444,0.4268701,3.0174639965445067e-05,0.007815231751050273,0.943217665615142,295,1.4676415,89.49152542372822,317,1.702682,94.32176656151378,up_in_KO
P35,MG,Gstp1,3.9219403,0.81177443,8.783875506750035e-05,0.01840784764716616,0.5331230283911672,295,0.24156876,40.338983050847474,317,0.39180294,53.31230283911657,up_in_KO
P35,MG,Selenow,3.888232,0.34997347,0.00010097705800736214,0.020249284357972616,0.9211356466876972,295,1.5104117,88.47457627118585,317,1.7042613,92.11356466876933,up_in_KO
P35,MG,Atp6v1g1,3.8852165,0.40156338,0.00010223873896214269,0.020249284357972616,0.8264984227129337,295,0.9399696,79.6610169491521,317,1.1185906,82.64984227129304,up_in_KO
P35,MG,Dynlt1a,3.857823,1.5026424,0.00011440147705482455,0.02222248691789967,0.17350157728706625,295,0.03112701,7.118644067796612,317,0.08580053,17.350157728706627,up_in_KO
P35,MG,Rpl8,3.8441162,0.40665996,0.0001209876848097713,0.023058426495537732,0.9148264984227129,295,1.5460919,90.84745762711802,317,1.7742075,91.4826498422709,up_in_KO
P35,MG,Rps23,3.818931,0.45124203,0.00013403120999216816,0.024381666092093707,0.9085173501577287,295,1.7184694,88.81355932203331,317,1.9818788,90.85173501577248,up_in_KO
P35,MG,Rps19,3.8168395,0.49466738,0.0001351720919866595,0.024381666092093707,0.8548895899053628,295,1.0698309,81.35593220338936,317,1.3078102,85.48895899053592,up_in_KO
P35,MG,1810037I17Rik,3.7899835,0.4528915,0.00015065726772238246,0.026530108007661122,0.832807570977918,295,0.9405685,76.94915254237247,317,1.1433519,83.28075709779145,up_in_KO
P35,MG,Rpl21,3.7108595,0.43837032,0.0002065566055008857,0.032810039987249955,0.917981072555205,295,1.6776901,90.84745762711802,317,1.9313564,91.79810725552011,up_in_KO
P35,MG,Sap18,3.695625,0.5274741,0.00021934645327254895,0.03356997764403056,0.6845425867507886,295,0.45501912,59.32203389830496,317,0.6046119,68.45425867507862,up_in_KO
P35,MG,Ube2l6,3.662263,1.2865398,0.00024999701931434603,0.03659738974049579,0.20189274447949526,295,0.048859894,9.830508474576275,317,0.115246266,20.189274447949536,up_in_KO
P35,MG,Sft2d1,3.619965,0.7846036,0.0002946428145375493,0.04033259240465714,0.3911671924290221,295,0.13855755,26.10169491525425,317,0.22793864,39.11671924290214,up_in_KO
P35,MG,Atp5e,3.6192336,0.4615838,0.0002954768674333857,0.04033259240465714,0.832807570977918,295,0.8848781,77.28813559321993,317,1.0848914,83.28075709779145,up_in_KO
P35,MG,Fth1,3.6140149,0.34033597,0.00030149179406057037,0.04060491482407762,0.9495268138801262,295,2.5710797,95.2542372881349,317,2.790784,94.95268138801221,up_in_KO
P35,MG,Gm10076,3.605029,0.5243435,0.000312117824446864,0.040860816722174745,0.7949526813880127,295,0.8321612,74.23728813559286,317,1.0533665,79.49526813880095,up_in_KO
P35,MG,H2-T23,3.6022065,1.8957375,0.00031552754225617563,0.040860816722174745,0.14195583596214512,295,0.025228461,5.76271186440678,317,0.09082048,14.195583596214506,up_in_KO
P35,MG,Tle5,3.585879,0.40655866,0.00033594470003669275,0.04241721768838292,0.8580441640378549,295,0.9142587,78.98305084745719,317,1.0924438,85.80441640378513,up_in_KO
P35,MG,S100a6,3.5602913,0.6208834,0.0003704437271873047,0.04563234254047518,0.6277602523659306,295,0.4578023,54.57627118644063,317,0.638084,62.776025236592844,up_in_KO
P35,MG,Ptms,3.5570428,0.28482264,0.00037505287141402076,0.045643482580156915,0.9369085173501577,295,1.8257126,91.86440677966038,317,1.993848,93.69085173501537,up_in_KO
P35,MG,Gapdh,3.5445178,0.14112663,0.0003933318705359805,0.04589831796318274,0.9652996845425867,295,2.8723412,98.30508474576197,317,2.9648778,96.52996845425825,not_significant
P35,MG,Rps14,3.5431867,0.40078148,0.0003953226079395009,0.04589831796318274,0.9211356466876972,295,1.7618704,90.16949152542311,317,1.9971265,92.11356466876933,up_in_KO
