age,celltype,gene,score,log2fc_ko_vs_ctrl,p_value,p_adj_bh,ko_pct_detected_rank_genes_groups,ctrl_n_cells,ctrl_avg_lognorm_expr,ctrl_pct_detected,ko_n_cells,ko_avg_lognorm_expr,ko_pct_detected,direction
P15,AC,Wdfy1,8.1538105,1.6112916,3.5263364109889064e-16,3.627189632343189e-12,0.5148514851485149,387,0.15816526,24.28940568475449,303,0.4210414,51.48514851485143,up_in_KO
P15,AC,Gm26520,6.8690944,3.969104,6.4610718291520794e-12,2.2152861611552764e-08,0.1551155115511551,387,0.0076741916,1.550387596899225,303,0.11390696,15.51155115511552,up_in_KO
P15,AC,Rnaset2b,6.605285,1.5459694,3.967523347641495e-11,1.0202486288460105e-07,0.42574257425742573,387,0.16253656,21.447028423772586,303,0.41564977,42.57425742574254,up_in_KO
P15,AC,Dynlt1b,6.229656,2.5624375,4.674592054160445e-10,8.013808978182389e-07,0.1782178217821782,387,0.019210462,3.6175710594315245,303,0.10847238,17.821782178217838,up_in_KO
P15,AC,Ppib,5.30009,0.63728374,1.1574582712728654e-07,9.921346481927246e-05,0.7722772277227723,387,0.6715656,71.05943152454773,303,0.91187346,77.22772277227749,up_in_KO
P15,AC,Rab10,4.988228,0.5938382,6.093568876067969e-07,0.0003917403091202195,0.7755775577557755,387,0.6629305,70.02583979328159,303,0.88352406,77.55775577557782,up_in_KO
P15,AC,Fkbp1b,4.465937,2.1091757,7.97189477685143e-06,0.0030369966546182894,0.12871287128712872,387,0.01901053,3.875968992248062,303,0.07955445,12.871287128712869,up_in_KO
P15,AC,Dad1,4.29234,0.56737024,1.7680002763881917e-05,0.005051569678591372,0.7128712871287128,387,0.7831192,64.08268733850132,303,1.0155306,71.28712871287148,up_in_KO
P15,AC,Tspan3,4.2207136,0.47991294,2.4353028678628393e-05,0.006339448632542822,0.7920792079207921,387,1.0304115,74.93540051679575,303,1.2566073,79.20792079207949,up_in_KO
P15,AC,Ftl1,4.1156855,0.6196359,3.860303334850609e-05,0.00844831491537731,0.6963696369636964,387,1.035602,60.981912144702896,303,1.3327595,69.6369636963698,up_in_KO
P15,AC,Ndufc2,4.0885167,0.5787057,4.341406555609503e-05,0.008878262914433723,0.7458745874587459,387,1.112101,70.28423772609813,303,1.3981886,74.58745874587481,up_in_KO
P15,AC,mt-Nd1,4.0795894,0.38183236,4.511527953721007e-05,0.008924149333071977,0.9405940594059405,387,2.3284795,93.28165374676968,303,2.5702255,94.05940594059452,up_in_KO
P15,AC,Dynlt1a,4.0706778,0.87988514,4.687660079547502e-05,0.009097598410985964,0.3465346534653465,387,0.13346866,21.963824289405657,303,0.23329805,34.65346534653465,up_in_KO
P15,AC,Tecr,4.00879,0.44421446,6.1030630779340365e-05,0.010823466693039569,0.8514851485148515,387,1.2745274,82.42894056847524,303,1.5054564,85.1485148514855,up_in_KO
