age,celltype,gene,score,log2fc_ko_vs_ctrl,p_value,p_adj_bh,ko_pct_detected_rank_genes_groups,ctrl_n_cells,ctrl_avg_lognorm_expr,ctrl_pct_detected,ko_n_cells,ko_avg_lognorm_expr,ko_pct_detected,direction
P35,Rod,Dut,1.2352616,0.0964583,0.21673317653819324,0.38737189220741697,0.3047679391731348,6389,0.38688836,30.082955079042478,6313,0.40883026,30.476793917313877,not_significant
P35,Rod,Rpl22,1.235167,0.043693453,0.21676835912139414,0.38737189220741697,0.5897354664977031,6389,0.99914527,58.55376428236503,6313,1.0183878,58.97354664977511,not_significant
P35,Rod,Gde1,1.2338027,0.08178557,0.217276428706199,0.3877912996392373,0.27134484397275466,6389,0.3251393,26.49866958835481,6313,0.3412004,27.134484397275344,not_significant
P35,Rod,Mlx,1.2336704,0.13287355,0.21732578326985885,0.3877912996392373,0.1192776809757643,6389,0.1338586,11.285021130067237,6313,0.14587328,11.927768097576251,not_significant
P35,Rod,Pard6b,1.2328764,0.17487693,0.21762188857454423,0.3882043665545908,0.10407096467606526,6389,0.109487325,9.860698074816058,6313,0.12276332,10.40709646760638,not_significant
P35,Rod,Exosc1,1.2250749,0.130926,0.22054700954235584,0.3917937413750662,0.10692222398225883,6389,0.12333499,10.079824698700856,6313,0.13429737,10.69222239822573,not_significant
P35,Rod,Psma7,1.2216406,0.052764323,0.22184359215362104,0.3936315125986283,0.4459052748297165,6389,0.6654844,43.96619189231741,6313,0.6834265,44.590527482974224,not_significant
P35,Rod,Glo1,1.2192965,0.03881269,0.22273171126523827,0.3943911723058993,0.6356724219863773,6389,1.0268676,63.531069024892005,6313,1.0442172,63.567242198643235,not_significant
P35,Rod,Sbds,1.2186341,0.11891907,0.22298308423446722,0.3944883304124497,0.20687470299382227,6389,0.25692683,20.050086085459103,6313,0.2762074,20.687470299381868,not_significant
P35,Rod,Sgf29,1.2183089,0.13362543,0.22310659455709914,0.39459064471564664,0.10882306351972121,6389,0.11806131,10.267647519173538,6313,0.12881038,10.882306351971964,not_significant
P35,Rod,Utp3,1.2174642,0.07463486,0.22342763890213457,0.3948097807423601,0.4243624267384762,6389,0.6644876,42.4166536234175,6313,0.6899361,42.43624267384986,not_significant
P35,Rod,Ten1,1.2154324,0.099660076,0.22420123334440134,0.39594385947476873,0.14414699825756375,6389,0.16261102,13.679762091093945,6313,0.17328764,14.414699825756147,not_significant
P35,Rod,Atf2,1.2149004,0.060297094,0.22440408130812628,0.3959934755127671,0.39331538095992397,6389,0.5374619,38.51933009860865,6313,0.55505157,39.33153809599416,not_significant
P35,Rod,Isca2,1.2148402,0.12785698,0.22442706127179957,0.3959934755127671,0.15824489149374307,6389,0.17250326,15.229300359993578,6313,0.18707955,15.824489149374049,not_significant
P35,Rod,R3hdm1,1.2144389,0.057046406,0.2245801814103089,0.39614730766680445,0.45936955488674164,6389,0.710094,45.54703396462944,6313,0.73039234,45.93695548867695,not_significant
P35,Rod,Dnajc12,1.2129239,0.106119275,0.2251589199920193,0.3969350913474331,0.24283225091081895,6389,0.29604056,23.837846298324873,6313,0.31541097,24.283225091081462,not_significant
