age,celltype,gene,score,log2fc_ko_vs_ctrl,p_value,p_adj_bh,ko_pct_detected_rank_genes_groups,ctrl_n_cells,ctrl_avg_lognorm_expr,ctrl_pct_detected,ko_n_cells,ko_avg_lognorm_expr,ko_pct_detected,direction
P15,Rod,Map2,23.178455,0.7038635,7.510920528159587e-119,4.0288577713048026e-115,0.9318975552968568,4510,1.9702764,87.00665188470612,3436,2.4028323,93.18975552967774,up_in_KO
P15,Rod,H3f3b,15.396625,0.55601853,1.7243851287574283e-53,1.541600305109141e-50,0.9121071012805588,4510,2.4441173,87.13968957871944,3436,2.801366,91.2107101280483,up_in_KO
P15,Rod,Snap25,14.0613165,0.38642704,6.565367614750501e-45,3.5216631885521684e-42,0.9356810244470314,4510,2.091757,90.24390243903014,3436,2.330164,93.56810244469513,up_in_KO
P15,Rod,Nr2e3,12.835182,0.3694274,1.0415728268306217e-37,4.2976897254765035e-35,0.9033760186263097,4510,2.0693047,87.58314855876382,3436,2.2964332,90.33760186262356,up_in_KO
P15,Rod,Mir124a-1hg,12.623294,0.24418308,1.5711035302597673e-36,6.019570954509566e-34,0.9650756693830035,4510,3.1799278,95.587583148565,3436,3.3426843,96.50756693829179,not_significant
P15,Rod,Rp1,12.404133,0.19079995,2.481849846310891e-35,8.320401609757263e-33,0.9956344586728755,4510,3.4527495,99.53436807096004,3436,3.5810719,99.5634458672784,not_significant
P15,Rod,Hmgn2,11.10731,0.51582336,1.1558892220669147e-28,2.8182680850758775e-26,0.7662980209545984,4510,1.4643546,67.89356984479305,3436,1.7498543,76.629802095455,up_in_KO
P15,Rod,Ckb,11.062611,0.44457144,1.904714390824737e-28,4.4421252140799517e-26,0.8058789289871944,4510,1.6149179,75.0554323725099,3436,1.8688813,80.58789289871386,up_in_KO
P15,Rod,Rps23,10.609904,0.63156414,2.680221943529552e-26,5.32470759447871e-24,0.5273573923166472,4510,0.79884887,42.682926829269675,3436,1.0628784,52.73573923166437,up_in_KO
P15,Rod,Glo1,10.421624,0.5098205,1.9754987852386697e-25,3.784491244292937e-23,0.610302677532014,4510,0.9212132,52.90465631929278,3436,1.1484754,61.03026775319948,up_in_KO
